$GPGST,015733.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015733.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015733.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015733.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015734.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015734.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015734.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015734.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015734.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015735.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015735.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015735.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015735.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015735.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015736.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015736.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015736.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015736.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015736.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015737.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015737.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015737.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015737.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015737.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015738.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015738.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015738.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015738.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015738.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015739.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015739.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015739.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015739.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015739.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015740.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015740.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015740.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015740.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015740.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015741.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015741.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015741.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015741.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015741.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015742.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015742.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015742.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015742.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015742.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015743.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015743.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015743.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015743.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015743.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015744.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015744.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015744.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015744.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015744.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015745.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015745.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015745.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015745.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015745.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015746.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015746.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015746.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015746.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015746.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015747.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015747.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015747.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015747.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015747.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015748.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015748.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015748.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015748.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015748.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015749.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015749.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015749.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015749.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015749.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015750.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015750.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015750.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015750.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015750.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015751.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015751.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015751.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015751.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015751.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015752.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015752.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015752.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015752.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015752.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015753.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015753.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015753.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015753.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015753.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015754.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015754.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015754.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015754.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015754.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015755.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015755.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015755.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015755.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015755.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015756.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015756.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*67
$GPGST,015756.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015756.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015756.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015757.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015757.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*66
$GPGST,015757.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015757.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015757.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015758.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015758.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015758.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015758.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015758.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015759.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015759.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015759.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015759.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015759.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015800.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015800.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015800.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015800.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015800.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*61
$GPGST,015801.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015801.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015801.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015801.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015801.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*60
$GPGST,015802.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015802.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015802.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015802.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015802.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*63
$GPGST,015803.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015803.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015803.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015803.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015803.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*62
$GPGST,015804.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
$GPGST,015804.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015804.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*69
$GPGST,015804.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6B
$GPGST,015804.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*65
$GPGST,015805.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6C
$GPGST,015805.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6E
$GPGST,015805.40,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*68
$GPGST,015805.60,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6A
$GPGST,015805.80,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*64
$GPGST,015806.00,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6F
$GPGST,015806.20,0.03,0.01,0.03,0.0000,0.01,0.01,0.03*6D
